nome_teste,entidade,resultado
not_null_plano_anterior_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH_BKP_20260319::columns::PLANO_ANTERIOR_ID>,Sem execução
not_null_plano_anterior_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_DIM_SUBS_HISTORY_UN_TRUTH::columns::PLANO_ANTERIOR_ID>,Sem execução
not_null_plano_anterior_id,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::PLANO_ANTERIOR_ID>,Sem execução
not_null_plano_anterior_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::PLANO_ANTERIOR_ID>,Failed
not_null_plano_anterior_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.BKP_DT_LIFECYCLE_SUBS_UN_TRUTH_20260528::columns::PLANO_ANTERIOR_ID>,Sem execução
not_null_plano_anterior_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::PLANO_ANTERIOR_STARTDATE>,Failed
not_null_plano_anterior_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_DIM_SUBS_HISTORY_UN_TRUTH::columns::PLANO_ANTERIOR_STARTDATE>,Sem execução
not_null_plano_anterior_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.BKP_DT_LIFECYCLE_SUBS_UN_TRUTH_20260528::columns::PLANO_ANTERIOR_STARTDATE>,Sem execução
not_null_plano_anterior_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH_BKP_20260319::columns::PLANO_ANTERIOR_STARTDATE>,Sem execução
not_null_plano_anterior_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_RETAIL_MOV_DIARIA_DETALHE::columns::PLANO_ANTERIOR_STARTDATE>,Sem execução
not_null_plano_anterior_startdate,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::PLANO_ANTERIOR_STARTDATE>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_QTD_MOVIMENTACAO_POR_SAFRA_PIVOT_FUTURO::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_MOVIMENTACAO_COMPLETA_ASSINANTES::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_FATO_MOVIMENTACAO_ASSINANTES_STATUS_INVEST::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_MOVIMENTACAO_COMPLETA_ASSINANTES::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V2::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_FREQUENCIA_VS_SAIDA_AGREGADO_MENSAL::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACOES_POR_FREQUENCIA_ACESSO::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_MOVIMENTACAO_HISTORICA_ASSINANTES::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_MOVIMENTACAO_ASSINANTES::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_QTD_EXPIRACOES_POR_SAFRA::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_HISTORICA_ASSINANTES::columns::PLANO_ATUAL>,Sem execução
not_null_plano_atual,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V3::columns::PLANO_ATUAL>,Sem execução
not_null_plano_futuro_enddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.BKP_DT_LIFECYCLE_SUBS_UN_TRUTH_20260528::columns::PLANO_FUTURO_ENDDATE>,Sem execução
not_null_plano_futuro_enddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_RETAIL_MOV_DIARIA_DETALHE::columns::PLANO_FUTURO_ENDDATE>,Sem execução
not_null_plano_futuro_enddate,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::PLANO_FUTURO_ENDDATE>,Sem execução
not_null_plano_futuro_enddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_DIM_SUBS_HISTORY_UN_TRUTH::columns::PLANO_FUTURO_ENDDATE>,Sem execução
not_null_plano_futuro_enddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH_BKP_20260319::columns::PLANO_FUTURO_ENDDATE>,Sem execução
not_null_plano_futuro_enddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::PLANO_FUTURO_ENDDATE>,Failed
not_null_plano_futuro_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.BKP_DT_LIFECYCLE_SUBS_UN_TRUTH_20260528::columns::PLANO_FUTURO_ID>,Sem execução
not_null_plano_futuro_id,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::PLANO_FUTURO_ID>,Sem execução
not_null_plano_futuro_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH_BKP_20260319::columns::PLANO_FUTURO_ID>,Sem execução
not_null_plano_futuro_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_DIM_SUBS_HISTORY_UN_TRUTH::columns::PLANO_FUTURO_ID>,Sem execução
not_null_plano_futuro_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::PLANO_FUTURO_ID>,Failed
not_null_plano_futuro_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_DIM_SUBS_HISTORY_UN_TRUTH::columns::PLANO_FUTURO_STARTDATE>,Sem execução
not_null_plano_futuro_startdate,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FULLBASE_CLIENTESATIVOS_DIARIA::columns::PLANO_FUTURO_STARTDATE>,Sem execução
not_null_plano_futuro_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_RETAIL_MOV_DIARIA_DETALHE::columns::PLANO_FUTURO_STARTDATE>,Sem execução
not_null_plano_futuro_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH_BKP_20260319::columns::PLANO_FUTURO_STARTDATE>,Sem execução
not_null_plano_futuro_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::PLANO_FUTURO_STARTDATE>,Failed
not_null_plano_futuro_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.BKP_DT_LIFECYCLE_SUBS_UN_TRUTH_20260528::columns::PLANO_FUTURO_STARTDATE>,Sem execução
not_null_plans_ativos,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_STATUS_FOTO_BASE_PLANOS::columns::PLANS_ATIVOS>,Sem execução
not_null_plans_ativos,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_STATUS_FOTO_BASE_PLANOS_CATEGORIAS::columns::PLANS_ATIVOS>,Sem execução
not_null_plan_sk,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DIM_PLANS::columns::PLAN_SK>,Sem execução
not_null_plan_sk,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.UNIFIED_DIM_PLANS::columns::PLAN_SK>,Sem execução
not_null_plan_sk,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_FAT_SUBS_ACTIVITY_UN_TRUTH::columns::PLAN_SK>,Sem execução
not_null_popup,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DT_LEADS_SUNOCODE_DEV_20260326::columns::POPUP>,Sem execução
not_null_posicao_data,<#E::table::Suno SnowFlake.REFINED_ADVISORY.WEALTH_LEGADO.VW_BTG_PL_TOTAL::columns::POSICAO_DATA>,Success
not_null_posicao_data,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_BTG_PL_TOTAL::columns::POSICAO_DATA>,Sem execução
not_null_position,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_TRENDING_FINANCE_BR::columns::POSITION>,Sem execução
not_null_position_endexecution,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_CONSOLIDATION_EXECUTION_TIME::columns::POSITION_ENDEXECUTION>,Sem execução
not_null_possuiinconsistencias,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_EXECUCOESCOMPLIANCE::columns::POSSUIINCONSISTENCIAS>,Sem execução
not_null_ppp_domain,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS_V3::columns::PPP_DOMAIN>,Sem execução
not_null_ppp_domain_ecp,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS_V3::columns::PPP_DOMAIN_ECP>,Sem execução
not_null_prazo_atual,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.ESTOQUE::columns::PRAZO_ATUAL>,Success
not_null_predecessor_nunca_ativo_scd2,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::PREDECESSOR_NUNCA_ATIVO_SCD2>,Success
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_LEADS_SUNOCODE_DEV::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS_V3::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_LEADS_LEGADO_FROZEN::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS_V2::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.BKP_DT_LEADS_SUNOCODE_20260327::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DT_LEADS_SUNOCODE_DEV_20260326::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.BKP_DT_LEADS_SUNOCODE_20260430::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_PIPE002_LEADS_CLASSIFICATION::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DT_LEADS_BKP_260331::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_LEADS_SUNOCODE_PBI::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_LEADS_SUNOCODE_PBI_HIST_2021::columns::PRIMEIRO_LEAD>,Sem execução
not_null_primeiro_lead,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DT_LEADS_SUNOCODE::columns::PRIMEIRO_LEAD>,Aborted
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.ESTOQUE::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_WALLET_FUND_CASH::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_WALLET_FUND_ACCRUALS::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_WALLET_FUND_HEADER::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_ESTRUTURADOS::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_INDICES::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MARKETSHARE_LIQUIDEZ_FUNDOS_ESTRUTURADOS::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNEL11::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MERCADO_FUNDOS_LIQUIDOS::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.XML_TITPRIVADO::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_WALLET_FUND_PORTFOLIO::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNFZ11::columns::PROCESSED_AT>,Sem execução
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNME11::columns::PROCESSED_AT>,Sem execução
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TESTE_DT_COTISTAS_SNAG11_V2::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.CARTEIRA_CPR::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.RENTABILIDADE_INDICES::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.FIDCPR.XML_HEADER::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNFF11::columns::PROCESSED_AT>,Sem execução
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.MARKETSHARE_PVP_FUNDOS_ESTRUTURADOS::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.DIM_ATIVO::columns::PROCESSED_AT>,Success
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNID11::columns::PROCESSED_AT>,Sem execução
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DT_COTISTAS_SNCI11::columns::PROCESSED_AT>,Sem execução
not_null_processed_at,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.TESTE_DT_COTISTAS_SNAG11_2024::columns::PROCESSED_AT>,Success
not_null_product_area,<#E::table::Suno SnowFlake.SERVING_LAYER.GERAL.VENDAS_MES_ATUAL::columns::product_area>,Sem execução
not_null_product_category,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CRM_MAX_ED::columns::PRODUCT_CATEGORY>,Sem execução
not_null_product_id,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO.VW_TAXONOMIA_AJUSTADA::columns::PRODUCT_ID>,Sem execução
not_null_product_id,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO.VW_TAXONOMIA::columns::PRODUCT_ID>,Sem execução
not_null_profile_id,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_USERS_INSIGHTS::columns::PROFILE_ID>,Sem execução
not_null_profile_id,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_INSTAGRAM_DAILY_SUMMARY::columns::PROFILE_ID>,Sem execução
not_null_profile_id,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_INSTAGRAM_MIDIA_POSTS::columns::PROFILE_ID>,Sem execução
not_null_profile_id,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_INSTAGRAM_MONTHLY_SUMMARY::columns::PROFILE_ID>,Sem execução
not_null_profile_id,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_INSTAGRAM_STORY_FACT::columns::PROFILE_ID>,Sem execução
not_null_property_closedate,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.FUNIL_ADVISORY::columns::PROPERTY_CLOSEDATE>,Aborted
not_null_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_DEALS_VENDAS_ENRIQUECIDA::columns::PROPERTY_CPF>,Sem execução
not_null_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ATIVAS::columns::PROPERTY_CPF>,Sem execução
not_null_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DEALS_VENDAS_ATIVAS::columns::PROPERTY_CPF>,Sem execução
not_null_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_DEALS_VENDAS_ENRIQUECIDA_V2::columns::PROPERTY_CPF>,Sem execução
not_null_property_cpf,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ENRIQUECIDA::columns::PROPERTY_CPF>,Sem execução
not_null_property_cpf_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_CPF_CNPJ>,Sem execução
not_null_property_data_de_inicio_de_contrato,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_DATA_DE_INICIO_DE_CONTRATO>,Sem execução
not_null_property_data_de_termino_de_contrato,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_DATA_DE_TERMINO_DE_CONTRATO>,Sem execução
not_null_property_e_mail,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_E_MAIL>,Sem execução
not_null_property_e_mail,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.FUNIL_ADVISORY::columns::PROPERTY_E_MAIL>,Aborted
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.BKP_DT_LEADS_SUNOCODE_20260327::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DT_LEADS_SUNOCODE::columns::PROPERTY_EMAIL>,Aborted
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DEALS_VENDAS_ATIVAS::columns::PROPERTY_EMAIL>,Success
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_LEADS_SUNOCODE_PBI_HIST_2021::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ENRIQUECIDA::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_LEADS_SUNOCODE_DEV::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_PIPE002_LEADS_CLASSIFICATION::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_LEADS_LEGADO_FROZEN::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.BKP_DT_LEADS_SUNOCODE_20260430::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DT_LEADS_SUNOCODE_DEV_20260326::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_DEALS_VENDAS_ENRIQUECIDA_V2::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ATIVAS::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_LEADS_SUNOCODE_PBI::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.DT_LEADS_BKP_260331::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS_V2::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.LEADS_V3::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_email,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_DEALS_VENDAS_ENRIQUECIDA::columns::PROPERTY_EMAIL>,Sem execução
not_null_property_hs_v2_date_entered_111842127,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_ENTERED_111842127>,Sem execução
not_null_property_hs_v2_date_entered_15875545,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_ENTERED_15875545>,Sem execução
not_null_property_hs_v2_date_entered_15875547,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_ENTERED_15875547>,Sem execução
not_null_property_hs_v2_date_entered_15875548,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_ENTERED_15875548>,Sem execução
not_null_property_hs_v2_date_entered_15875551,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_ENTERED_15875551>,Sem execução
not_null_property_hs_v2_date_exited_111842127,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_EXITED_111842127>,Sem execução
not_null_property_hs_v2_date_exited_15875545,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_EXITED_15875545>,Sem execução
not_null_property_hs_v2_date_exited_15875547,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_EXITED_15875547>,Sem execução
not_null_property_hs_v2_date_exited_15875548,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_EXITED_15875548>,Sem execução
not_null_property_hs_v2_date_exited_15875551,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_DATE_EXITED_15875551>,Sem execução
not_null_property_hs_v2_time_in_current_stage,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ENRIQUECIDA::columns::PROPERTY_HS_V2_TIME_IN_CURRENT_STAGE>,Sem execução
not_null_property_hs_v2_time_in_current_stage,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_DEALS_VENDAS_ENRIQUECIDA::columns::PROPERTY_HS_V2_TIME_IN_CURRENT_STAGE>,Sem execução
not_null_property_hs_v2_time_in_current_stage,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ATIVAS::columns::PROPERTY_HS_V2_TIME_IN_CURRENT_STAGE>,Sem execução
not_null_property_hs_v2_time_in_current_stage,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.TB_DEALS_VENDAS_ENRIQUECIDA_V2::columns::PROPERTY_HS_V2_TIME_IN_CURRENT_STAGE>,Sem execução
not_null_property_hs_v2_time_in_current_stage,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_HS_V2_TIME_IN_CURRENT_STAGE>,Sem execução
not_null_property_reuniao__data_da_ultima_reuniao,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_REUNIAO__DATA_DA_ULTIMA_REUNIAO>,Sem execução
not_null_property_termino_do_atendimento,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS::columns::PROPERTY_TERMINO_DO_ATENDIMENTO>,Sem execução
not_null_provents_endexecution,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_CONSOLIDATION_EXECUTION_TIME::columns::PROVENTS_ENDEXECUTION>,Sem execução
not_null_prox_begindate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CLASSIFICACAO_RENOVACAO::columns::PROX_BEGINDATE>,Sem execução
