bu,database,schema,tabela,fqn,om_url,snowflake_url,tem_descricao,tem_owner,testes_total,testes_falha,testes_sucesso,testes_sem_execucao
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20241230,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20241230,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20241230,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20241230,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20241231,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20241231,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20241231,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20241231,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250101,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250101,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250101,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250101,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250102,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250102,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250102,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250102,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250103,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250103,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250103,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250103,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250104,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250104,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250104,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250104,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250105,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250105,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250105,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250105,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250106,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250106,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250106,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250106,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250107,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250107,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250107,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250107,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250108,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250108,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250108,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250108,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250109,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250109,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250109,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250109,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250110,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250110,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250110,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250110,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250111,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250111,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250111,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250111,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250112,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250112,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250112,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250112,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250113,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250113,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250113,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250113,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250114,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250114,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250114,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250114,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250115,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250115,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250115,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250115,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250116,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250116,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250116,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250116,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250117,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250117,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250117,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250117,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250118,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250118,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250118,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250118,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250119,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250119,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250119,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250119,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250120,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250120,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250120,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250120,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250121,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250121,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250121,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250121,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250122,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250122,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250122,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250122,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250123,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250123,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250123,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250123,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250124,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250124,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250124,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250124,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250125,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250125,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250125,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250125,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250126,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250126,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250126,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250126,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250127,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250127,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250127,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250127,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250128,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250128,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250128,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250128,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250129,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250129,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250129,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250129,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250130,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250130,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250130,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250130,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250131,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250131,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250131,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250131,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250201,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250201,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250201,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250201,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250202,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250202,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250202,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250202,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250203,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250203,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250203,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250203,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250204,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250204,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250204,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250204,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250205,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250205,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250205,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250205,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250206,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250206,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250206,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250206,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250207,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250207,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250207,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250207,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250208,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250208,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250208,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250208,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250209,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250209,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250209,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250209,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250210,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250210,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250210,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250210,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250211,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250211,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250211,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250211,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250212,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250212,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250212,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250212,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250213,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250213,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250213,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250213,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250214,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250214,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250214,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250214,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250215,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250215,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250215,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250215,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250216,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250216,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250216,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250216,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250217,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250217,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250217,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250217,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250218,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250218,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250218,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250218,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250219,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250219,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250219,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250219,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250219_airbyte_tmp,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250219_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250219_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250219_airbyte_tmp,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250220,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250220,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250220,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250220,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250220_airbyte_tmp,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250220_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250220_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250220_airbyte_tmp,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250221,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250221,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250221,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250221,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250221_airbyte_tmp,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250221_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250221_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250221_airbyte_tmp,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250222,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250222,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250222,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250222,Não,Sim,0,0,0,0
MARKETING,RAW_MARKETING,airbyte_internal,GA4_raw__stream_events_20250222_airbyte_tmp,Suno SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250222_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.GA4_raw__stream_events_20250222_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/GA4_raw__stream_events_20250222_airbyte_tmp,Não,Sim,0,0,0,0
